GO:0016020	OG0000247
GO:0022627	OG0000251
GO:0016787	OG0000252
GO:0005634	OG0000253
GO:0003735	OG0000254
GO:0005634	OG0000255
GO:0005737	OG0000257
GO:0005737	OG0000258
GO:0008825	OG0000259
GO:0005829	OG0000260
GO:0016020	OG0000261
GO:0005730	OG0000262
GO:0005739	OG0000263
GO:0022627	OG0000264
GO:0005634	OG0000265
GO:0005634	OG0000266
GO:0016020	OG0000267
GO:0022625	OG0000268
GO:0005634	OG0000269
GO:0005819	OG0000270
GO:0022625	OG0000271
GO:0005829	OG0000272
GO:0030246	OG0000273
GO:0016020	OG0000274
GO:0005576	OG0000275
GO:0016020	OG0000277
GO:0016020	OG0000278
GO:0022627	OG0000279
GO:0022627	OG0000280
GO:0005524	OG0000281
GO:0005576	OG0000283
GO:0004869	OG0000284
GO:0005737	OG0000285
GO:0016020	OG0000286
GO:0005739	OG0000287
GO:0005737	OG0000289
GO:0005886	OG0000290
GO:0005774	OG0000291
GO:0005886	OG0000292
GO:0005829	OG0000293
GO:0016020	OG0000294
GO:0009535	OG0000295
GO:0005634	OG0000297
GO:0005686	OG0000298
GO:0005576	OG0000299
GO:0005886	OG0000300
GO:0016020	OG0000302
GO:0005784	OG0000303
GO:0016020	OG0000304
GO:0005576	OG0000306
GO:0005773	OG0000307
GO:0022627	OG0000308
GO:0022627	OG0000309
GO:0005886	OG0000310
GO:0005737	OG0000311
GO:0005829	OG0000312
GO:0005634	OG0000313
GO:0005737	OG0000314
GO:0009570	OG0000315
GO:0005886	OG0000316
GO:0005840	OG0000317
GO:0022625	OG0000318
GO:0005739	OG0000319
GO:0005524	OG0000320
GO:0016020	OG0000321
GO:0005739	OG0000323
GO:0003723	OG0000324
GO:0005737	OG0000325
GO:0006952	OG0000326
GO:0005737	OG0000327
GO:0031012	OG0000328
GO:0005576	OG0000329
GO:0048364	OG0000330
GO:0005829	OG0000335
GO:0005739	OG0000337
GO:0003854	OG0000338
GO:0043231	OG0000340
GO:0005576	OG0000341
GO:0005634	OG0000342
GO:0005829	OG0000344
GO:0005829	OG0000346
GO:0004672	OG0000349
GO:0016020	OG0000350
GO:0005576	OG0000351
GO:0005773	OG0000352
GO:0009733	OG0000353
GO:0004620	OG0000354
GO:0005507	OG0000355
GO:0022625	OG0000357
GO:0005576	OG0000358
GO:0003677	OG0000359
GO:0016020	OG0000360
GO:0009506	OG0000361
GO:0071261	OG0000363
GO:0005634	OG0000364
GO:0005634	OG0000365
GO:0005730	OG0000366
GO:0005576	OG0000367
GO:0008171	OG0000368
GO:0005743	OG0000369
GO:0005743	OG0000370
GO:0005886	OG0000371
GO:0016020	OG0000372
GO:0005634	OG0000373
GO:0015935	OG0000374
GO:0005737	OG0000375
GO:0004497	OG0000378
GO:0016020	OG0000379
GO:0006952	OG0000380
GO:0004650	OG0000381
GO:0016020	OG0000383
GO:0000932	OG0000384
GO:0016020	OG0000385
GO:0033503	OG0000386
GO:0005783	OG0000387
GO:0005741	OG0000389
GO:0005615	OG0000390
GO:0016020	OG0000391
GO:0005488	OG0000392
GO:0005794	OG0000393
GO:0005759	OG0000394
GO:0016020	OG0000396
GO:0005783	OG0000397
GO:0005634	OG0000398
GO:0005829	OG0000400
GO:0005773	OG0000401
GO:0005886	OG0000402
GO:0005856	OG0000403
GO:0000502	OG0000404
GO:0005634	OG0000405
GO:0005737	OG0000406
GO:0005886	OG0000407
GO:0004519	OG0000408
GO:0005634	OG0000409
GO:0005754	OG0000411
GO:0004672	OG0000413
GO:0003824	OG0000414
GO:0005615	OG0000416
GO:1901700	OG0000417
GO:0016020	OG0000418
GO:0005634	OG0000419
GO:0016020	OG0000420
GO:0000779	OG0000421
GO:0043531	OG0000422
GO:0005777	OG0000423
GO:0009737	OG0000424
GO:0022627	OG0000425
GO:0005829	OG0000426
GO:0016788	OG0000427
GO:0008825	OG0000428
GO:0045735	OG0000429
GO:0010073	OG0000430
GO:0005634	OG0000431
GO:0005739	OG0000434
GO:0016020	OG0000436
GO:0005829	OG0000437
GO:0005737	OG0000438
GO:0000428	OG0000440
GO:0016020	OG0000441
GO:0016020	OG0000442
GO:0005576	OG0000443
GO:0031380	OG0000444
GO:0031380	OG0000445
GO:0000779	OG0000446
GO:0005777	OG0000447
GO:0003676	OG0000448
GO:0016020	OG0000449
GO:0003723	OG0000450
GO:0005634	OG0000452
GO:0048046	OG0000453
GO:0022625	OG0000454
GO:0005634	OG0000455
GO:0005634	OG0000456
GO:0005886	OG0000457
GO:0005576	OG0000458
GO:0004867	OG0000459
GO:0005576	OG0000460
GO:0016020	OG0000461
GO:0016747	OG0000462
GO:0003677	OG0000463
GO:0016020	OG0000464
GO:0005576	OG0000465
GO:0008270	OG0000466
GO:0016020	OG0000467
GO:0005634	OG0000468
GO:0004869	OG0000469
GO:0080030	OG0000471
GO:0005634	OG0000472
GO:0005525	OG0000473
GO:0005886	OG0000474
GO:0005689	OG0000475
GO:0005743	OG0000478
GO:0005773	OG0000482
GO:0005634	OG0000483
GO:0016020	OG0000484
GO:0004650	OG0000485
GO:0003690	OG0000486
GO:0048364	OG0000487
GO:0016020	OG0000488
GO:0005886	OG0000489
GO:0005811	OG0000490
GO:0004497	OG0000491
GO:0005664	OG0000492
GO:0006869	OG0000493
GO:0005615	OG0000494
GO:0004650	OG0000495
GO:0016020	OG0000496
GO:0000427	OG0000497
GO:0005886	OG0000500
GO:0005576	OG0000501
GO:0016020	OG0000502
GO:0005634	OG0000505
GO:0012505	OG0000506
GO:0006869	OG0000507
GO:0000932	OG0000508
GO:0046872	OG0000509
GO:0043231	OG0000510
GO:0016788	OG0000512
GO:0005789	OG0000513
GO:0005737	OG0000514
GO:0051213	OG0000515
GO:0016020	OG0000516
GO:0000428	OG0000518
GO:0005576	OG0000519
GO:0022625	OG0000520
GO:0005634	OG0000521
GO:0005576	OG0000522
GO:0005634	OG0000524
GO:0010960	OG0000525
GO:0005768	OG0000527
GO:0016020	OG0000528
GO:0016020	OG0000529
GO:0005768	OG0000530
GO:0005634	OG0000531
GO:0005777	OG0000532
GO:0019905	OG0000533
GO:0005634	OG0000534
GO:0005737	OG0000535
GO:0005774	OG0000536
GO:0003677	OG0000538
GO:0005634	OG0000539
GO:0016887	OG0000540
GO:0005743	OG0000541
GO:0005737	OG0000542
GO:0003682	OG0000543
GO:0022625	OG0000544
GO:0005773	OG0000545
GO:0005737	OG0000546
GO:0009733	OG0000547
GO:0004869	OG0000548
GO:0022627	OG0000549
GO:0032559	OG0000550
GO:0005576	OG0000551
GO:0004497	OG0000552
GO:0005634	OG0000553
GO:0005634	OG0000554
GO:0005634	OG0000555
GO:0003824	OG0000556
GO:0005886	OG0000558
GO:0000159	OG0000559
GO:0016020	OG0000560
GO:0005634	OG0000561
GO:0043231	OG0000562
GO:0008483	OG0000563
GO:0005634	OG0000564
GO:0006970	OG0000565
GO:0004672	OG0000566
GO:0016020	OG0000567
GO:0004097	OG0000568
GO:0005634	OG0000569
GO:0005634	OG0000570
GO:0003677	OG0000571
GO:0016020	OG0000573
GO:0016020	OG0000574
GO:0005737	OG0000575
GO:0005737	OG0000576
GO:0005739	OG0000577
GO:0005681	OG0000578
GO:0043531	OG0000579
GO:0097363	OG0000580
GO:0008757	OG0000581
GO:0016020	OG0000582
GO:0005886	OG0000584
GO:0003677	OG0000585
GO:0005886	OG0000587
GO:0004650	OG0000588
GO:0004857	OG0000589
GO:0003677	OG0000590
GO:0016020	OG0000591
GO:0005576	OG0000592
GO:0006629	OG0000594
GO:0005634	OG0000596
GO:0032440	OG0000599
GO:0005886	OG0000601
GO:0005886	OG0000602
GO:0005737	OG0000603
GO:0005886	OG0000604
GO:0012505	OG0000606
GO:0003677	OG0000607
GO:0009825	OG0000608
GO:0048046	OG0000609
GO:0005829	OG0000610
GO:0003677	OG0000611
GO:0016020	OG0000612
GO:0005886	OG0000613
GO:0005783	OG0000614
GO:0009507	OG0000615
GO:0005739	OG0000616
GO:0022627	OG0000617
GO:0000307	OG0000619
GO:0009507	OG0000620
GO:0016788	OG0000622
GO:0005634	OG0000623
GO:0005737	OG0000624
GO:0000176	OG0000625
GO:0003677	OG0000626
GO:0009507	OG0000627
GO:0046872	OG0000628
GO:0005634	OG0000629
GO:0030246	OG0000630
GO:0005637	OG0000631
GO:0004843	OG0000632
GO:0110165	OG0000633
GO:0005524	OG0000634
GO:0005667	OG0000635
GO:0005524	OG0000636
GO:0016020	OG0000637
GO:0000428	OG0000639
GO:0005634	OG0000640
GO:0005739	OG0000641
GO:0016020	OG0000642
GO:0009535	OG0000644
GO:0016020	OG0000645
GO:0005634	OG0000646
GO:0005634	OG0000647
GO:0005634	OG0000648
GO:0005743	OG0000649
GO:0000794	OG0000652
GO:0000287	OG0000653
GO:0009535	OG0000654
GO:0016020	OG0000655
GO:0005783	OG0000656
GO:0000974	OG0000657
GO:0005737	OG0000658
GO:0016301	OG0000659
GO:0016301	OG0000660
GO:0022627	OG0000661
GO:0016020	OG0000662
GO:0000148	OG0000663
GO:0009543	OG0000664
GO:0005576	OG0000665
GO:0005739	OG0000666
GO:0005737	OG0000667
GO:0015630	OG0000669
GO:0005576	OG0000670
GO:0016020	OG0000672
GO:0000776	OG0000673
GO:0005634	OG0000674
GO:0016020	OG0000675
GO:0016020	OG0000676
GO:0000287	OG0000677
GO:0016740	OG0000679
GO:0005634	OG0000680
GO:0016282	OG0000681
GO:0005773	OG0000682
GO:0000148	OG0000683
GO:0048188	OG0000684
GO:0019898	OG0000685
GO:0005634	OG0000686
GO:0016020	OG0000687
GO:0004842	OG0000688
GO:0043531	OG0000689
GO:0005886	OG0000690
GO:0022625	OG0000691
GO:0022627	OG0000692
GO:0005730	OG0000693
GO:0044611	OG0000694
GO:0016020	OG0000695
GO:0003746	OG0000697
GO:0005634	OG0000698
GO:0004672	OG0000699
GO:0003690	OG0000700
GO:0005634	OG0000701
GO:0005886	OG0000702
GO:0005634	OG0000703
GO:0005743	OG0000704
GO:0022625	OG0000705
GO:0005778	OG0000706
GO:0016020	OG0000707
GO:0005739	OG0000708
GO:0005739	OG0000709
GO:0000922	OG0000710
GO:0005634	OG0000711
GO:0009535	OG0000712
GO:0071011	OG0000713
GO:0005665	OG0000715
GO:0016020	OG0000716
GO:0004746	OG0000718
GO:0005886	OG0000720
GO:0022625	OG0000723
GO:0016020	OG0000724
GO:0003729	OG0000725
GO:0005829	OG0000726
GO:0004190	OG0000727
GO:0016020	OG0000728
GO:0005768	OG0000729
GO:0005886	OG0000730
GO:0005737	OG0000731
GO:0005737	OG0000732
GO:0043231	OG0000733
GO:0030544	OG0000735
GO:0005634	OG0000736
GO:0005886	OG0000737
GO:0005737	OG0000738
GO:0005737	OG0000739
GO:0016020	OG0000740
GO:0022625	OG0000741
GO:0016020	OG0000742
GO:0005886	OG0000744
GO:0009707	OG0000745
GO:0004097	OG0000746
GO:0005789	OG0000747
GO:0016491	OG0000749
GO:0031047	OG0000751
GO:0005876	OG0000752
GO:0016020	OG0000753
GO:0016491	OG0000754
GO:0005634	OG0000755
GO:0005789	OG0000756
GO:0005634	OG0000758
GO:0005576	OG0000759
GO:0005737	OG0000760
GO:0016020	OG0000761
GO:0004329	OG0000762
GO:0005730	OG0000763
GO:0009534	OG0000764
GO:0005634	OG0000767
GO:0005737	OG0000768
GO:0005509	OG0000769
GO:0005886	OG0000770
GO:0005886	OG0000771
GO:0004791	OG0000772
GO:0005737	OG0000773
GO:0000145	OG0000774
GO:0003690	OG0000775
GO:0005737	OG0000777
GO:0016020	OG0000778
GO:0012505	OG0000779
GO:0016020	OG0000780
GO:0005634	OG0000781
GO:0005794	OG0000782
GO:0016020	OG0000783
GO:0005829	OG0000784
GO:0005739	OG0000786
GO:0005576	OG0000787
GO:0004674	OG0000788
GO:0004672	OG0000789
GO:0005737	OG0000790
GO:0016020	OG0000791
GO:0005737	OG0000792
GO:0005576	OG0000793
GO:0012505	OG0000795
GO:0005886	OG0000796
GO:0016823	OG0000797
GO:0006869	OG0000798
GO:0016020	OG0000799
GO:0005634	OG0000800
GO:0005737	OG0000801
GO:0004674	OG0000802
GO:0005509	OG0000803
GO:0016020	OG0000804
GO:0006952	OG0000805
GO:0043531	OG0000806
GO:0004386	OG0000807
GO:0005829	OG0000808
GO:0016020	OG0000810
GO:0005634	OG0000811
GO:0003743	OG0000812
GO:0005665	OG0000813
GO:0005737	OG0000814
GO:0016020	OG0000815
GO:0003690	OG0000816
GO:0003676	OG0000817
GO:0005634	OG0000818
GO:0005634	OG0000821
GO:0005634	OG0000822
GO:0005634	OG0000823
GO:0005789	OG0000824
GO:0016301	OG0000825
GO:0005634	OG0000826
GO:0005763	OG0000827
GO:0005737	OG0000828
GO:0016020	OG0000829
GO:0005763	OG0000830
GO:0009707	OG0000832
GO:0061630	OG0000833
GO:0046872	OG0000834
GO:0008168	OG0000835
GO:0004869	OG0000836
GO:0016020	OG0000837
GO:0005886	OG0000838
GO:0016020	OG0000839
GO:0005730	OG0000841
GO:0045486	OG0000842
GO:0005634	OG0000843
GO:0005829	OG0000845
GO:0005634	OG0000846
GO:0003723	OG0000848
GO:0005576	OG0000849
GO:0005681	OG0000850
GO:0016740	OG0000851
GO:0005886	OG0000852
GO:0009534	OG0000853
GO:0016853	OG0000854
GO:0016020	OG0000855
GO:0016020	OG0000856
GO:0005768	OG0000857
GO:0005634	OG0000858
GO:0016020	OG0000859
GO:0016020	OG0000860
GO:0003677	OG0000861
GO:0005737	OG0000862
GO:0005886	OG0000863
GO:0016020	OG0000865
GO:0005634	OG0000866
GO:0003677	OG0000868
GO:0000307	OG0000869
GO:0005634	OG0000870
GO:0016020	OG0000871
GO:0016020	OG0000872
GO:0005886	OG0000873
GO:0005789	OG0000874
GO:0005886	OG0000875
GO:0000786	OG0000876
GO:0005829	OG0000877
GO:0005886	OG0000878
GO:0005654	OG0000879
GO:0005634	OG0000880
GO:0005759	OG0000881
GO:0016020	OG0000882
GO:0005737	OG0000883
GO:0016020	OG0000884
GO:0009506	OG0000886
GO:0004672	OG0000887
GO:0004674	OG0000888
GO:0009451	OG0000889
GO:0005886	OG0000890
GO:0016740	OG0000891
GO:0016787	OG0000893
GO:0016491	OG0000894
GO:0005789	OG0000895
GO:0005634	OG0000896
GO:0005773	OG0000897
GO:0043231	OG0000898
GO:0005786	OG0000899
GO:0005737	OG0000900
GO:0016020	OG0000901
GO:0009506	OG0000902
GO:0005634	OG0000904
GO:0016491	OG0000905
GO:0016491	OG0000906
GO:0005730	OG0000908
GO:0016020	OG0000909
GO:0003729	OG0000910
GO:0005739	OG0000911
GO:0005829	OG0000912
GO:0016020	OG0000913
GO:0004751	OG0000914
GO:0042645	OG0000917
GO:0005634	OG0000918
GO:0005743	OG0000919
GO:0005634	OG0000920
GO:0005737	OG0000922
GO:0005737	OG0000923
GO:0005634	OG0000924
GO:0005759	OG0000925
GO:0004499	OG0000926
GO:0005737	OG0000927
GO:0005634	OG0000929
GO:0016020	OG0000930
GO:0005634	OG0000931
GO:0005634	OG0000932
GO:0016301	OG0000933
GO:0005886	OG0000934
GO:0005576	OG0000935
GO:0005739	OG0000936
GO:0008422	OG0000937
GO:0008422	OG0000938
GO:0003677	OG0000939
GO:0005777	OG0000940
GO:0005737	OG0000941
GO:0046872	OG0000942
GO:0061630	OG0000944
GO:0005634	OG0000946
GO:0005886	OG0000947
GO:0009507	OG0000948
GO:1990904	OG0000949
GO:0048046	OG0000950
GO:0010008	OG0000951
GO:0016788	OG0000953
GO:0000145	OG0000954
GO:0005730	OG0000955
GO:0005643	OG0000956
GO:0000974	OG0000957
GO:0005773	OG0000959
GO:0016616	OG0000960
GO:0051301	OG0000961
GO:0016020	OG0000962
GO:0044611	OG0000963
GO:0016020	OG0000964
GO:0005886	OG0000965
GO:0005840	OG0000966
GO:0005789	OG0000967
GO:0005737	OG0000968
GO:0005737	OG0000969
GO:0005634	OG0000970
GO:0016020	OG0000971
GO:0005785	OG0000972
GO:0005789	OG0000973
GO:0005634	OG0000974
GO:0009926	OG0000975
GO:0005634	OG0000976
GO:0005829	OG0000977
GO:0005634	OG0000978
GO:0016020	OG0000980
GO:0005829	OG0000981
GO:0005634	OG0000982
GO:0005737	OG0000983
GO:0000139	OG0000984
GO:0005829	OG0000985
GO:0005829	OG0000986
GO:0022627	OG0000987
GO:0009733	OG0000988
GO:0016020	OG0000989
GO:0048046	OG0000990
GO:0000932	OG0000991
GO:0005739	OG0000992
GO:0005634	OG0000993
GO:0005829	OG0000994
GO:0005634	OG0000995
GO:0005634	OG0000996
GO:0005886	OG0000997
GO:0016020	OG0000998
GO:0005634	OG0000999
GO:0005886	OG0001001
GO:0005886	OG0001002
GO:0005634	OG0001003
GO:0016020	OG0001004
GO:0016020	OG0001005
GO:0000139	OG0001006
GO:0016020	OG0001007
GO:0005634	OG0001008
GO:0005783	OG0001009
GO:0003723	OG0001011
GO:0016020	OG0001012
GO:0005829	OG0001013
GO:1990904	OG0001014
GO:0005096	OG0001015
GO:0016020	OG0001016
GO:0016020	OG0001018
GO:0005789	OG0001019
GO:0005524	OG0001020
GO:0000794	OG0001021
GO:0005634	OG0001022
GO:0010487	OG0001023
GO:0016020	OG0001024
GO:0005576	OG0001025
GO:0005634	OG0001026
GO:0003690	OG0001027
GO:0016747	OG0001029
GO:0005739	OG0001031
GO:0005739	OG0001032
GO:0000785	OG0001033
GO:0016020	OG0001034
GO:0005829	OG0001035
GO:0016301	OG0001037
GO:0005737	OG0001038
GO:0016020	OG0001039
GO:0005694	OG0001040
GO:0016020	OG0001041
GO:0016020	OG0001043
GO:0010005	OG0001044
GO:0003677	OG0001046
GO:0016020	OG0001047
GO:0005615	OG0001048
GO:0016020	OG0001049
GO:0016020	OG0001050
GO:0005634	OG0001051
GO:0005686	OG0001053
GO:0000145	OG0001054
GO:0005634	OG0001055
GO:0005739	OG0001056
GO:0005739	OG0001057
GO:0016020	OG0001059
GO:0016020	OG0001061
GO:0047274	OG0001063
GO:0005524	OG0001064
GO:0005576	OG0001065
GO:0005737	OG0001067
GO:0005829	OG0001068
GO:0005886	OG0001069
GO:0005802	OG0001070
GO:0005737	OG0001071
GO:0005634	OG0001073
GO:0008270	OG0001074
GO:0005789	OG0001076
GO:0005789	OG0001077
GO:0005789	OG0001078
GO:0005783	OG0001079
GO:0000139	OG0001080
GO:0016020	OG0001081
GO:0005634	OG0001083
GO:0009941	OG0001084
GO:0005886	OG0001085
GO:0007131	OG0001086
GO:0005634	OG0001087
GO:0005777	OG0001088
GO:0005737	OG0001089
GO:0016593	OG0001090
GO:0005802	OG0001091
GO:0005802	OG0001092
GO:0003700	OG0001093
GO:0005829	OG0001094
GO:0000120	OG0001095
GO:0000175	OG0001096
GO:0090694	OG0001097
GO:0016020	OG0001098
GO:0008483	OG0001099
GO:0000145	OG0001100
GO:0005634	OG0001101
GO:0009535	OG0001102
GO:0005794	OG0001103
GO:0005634	OG0001104
GO:0005794	OG0001105
GO:0005739	OG0001106
GO:0005507	OG0001107
GO:0005634	OG0001108
GO:0009941	OG0001109
GO:0008194	OG0001111
GO:0005576	OG0001112
GO:0005737	OG0001113
GO:0016020	OG0001114
GO:0005886	OG0001115
GO:0005730	OG0001116
GO:0009507	OG0001117
GO:0003677	OG0001118
GO:0008198	OG0001119
GO:0005634	OG0001120
GO:0004252	OG0001121
GO:0003867	OG0001122
GO:0005509	OG0001123
GO:0003723	OG0001125
GO:0005634	OG0001126
GO:0005783	OG0001127
GO:0016887	OG0001128
GO:0005829	OG0001130
GO:0016020	OG0001132
GO:0005737	OG0001133
GO:0005576	OG0001134
GO:0035251	OG0001135
GO:0005768	OG0001136
GO:0005770	OG0001137
GO:0004842	OG0001139
GO:0006952	OG0001140
GO:0004386	OG0001141
GO:0016020	OG0001142
GO:0005576	OG0001143
GO:0016020	OG0001144
GO:0005829	OG0001145
GO:0005634	OG0001146
GO:0005634	OG0001147
GO:0005737	OG0001148
GO:0009506	OG0001151
GO:0005634	OG0001152
GO:0005737	OG0001153
GO:0005634	OG0001154
GO:0005739	OG0001155
GO:0005737	OG0001157
GO:0005576	OG0001158
GO:0005737	OG0001159
GO:0005886	OG0001161
GO:0000275	OG0001162
GO:0003690	OG0001163
GO:0031965	OG0001164
GO:0004021	OG0001165
GO:0005634	OG0001166
GO:0005634	OG0001167
GO:0000324	OG0001168
GO:0005886	OG0001169
GO:0016597	OG0001170
GO:0005634	OG0001171
GO:0005886	OG0001172
GO:0016020	OG0001173
GO:0005886	OG0001174
GO:0005886	OG0001175
GO:0016020	OG0001176
GO:0016491	OG0001177
GO:0003676	OG0001178
GO:0005634	OG0001179
GO:0008810	OG0001180
GO:0043231	OG0001181
GO:0022625	OG0001182
GO:0005829	OG0001183
GO:0005634	OG0001184
GO:0005886	OG0001185
GO:0010737	OG0001186
GO:0005829	OG0001187
GO:0003677	OG0001190
GO:0016020	OG0001191
GO:0005737	OG0001192
GO:0005794	OG0001193
GO:0005886	OG0001194
GO:0005634	OG0001195
GO:0016432	OG0001196
GO:0005634	OG0001198
GO:0009507	OG0001199
GO:0008622	OG0001200
GO:0005776	OG0001202
GO:0005576	OG0001203
GO:0005634	OG0001204
GO:0004560	OG0001205
GO:0005794	OG0001206
GO:0005681	OG0001207
GO:0005576	OG0001208
GO:0016020	OG0001209
GO:0005829	OG0001210
GO:0005634	OG0001211
GO:0004672	OG0001212
GO:0005789	OG0001213
GO:0004190	OG0001214
GO:0005634	OG0001215
GO:0000786	OG0001216
GO:0005886	OG0001217
GO:0007165	OG0001218
GO:0005737	OG0001219
GO:0048046	OG0001220
GO:0016020	OG0001222
GO:0016020	OG0001223
GO:0004356	OG0001225
GO:0043231	OG0001228
GO:0004869	OG0001229
GO:0016567	OG0001230
GO:0005634	OG0001231
GO:0005634	OG0001232
GO:0003677	OG0001233
GO:0005794	OG0001234
GO:0080030	OG0001235
GO:0005634	OG0001236
GO:0005634	OG0001237
GO:0032221	OG0001238
GO:0016020	OG0001239
GO:0005739	OG0001240
GO:0016020	OG0001241
GO:0016020	OG0001242
GO:0010330	OG0001243
GO:0004568	OG0001244
GO:0016020	OG0001246
GO:0005634	OG0001247
GO:0046872	OG0001248
GO:0003723	OG0001249
GO:0005634	OG0001250
GO:0003700	OG0001251
GO:0016020	OG0001252
GO:0009507	OG0001253
GO:0009507	OG0001254
GO:0005634	OG0001255
GO:0005634	OG0001256
GO:0004650	OG0001257
GO:0005886	OG0001258
